id,verse_text,label,sentiment,len_text,processed_text
,,,negative,,bow apprehensiveness inquisitor worship lord junk
,,,negative,,bow dread interrogator worship god almighty dust
,,,negative,,curtain call dread inquisitor adoration lord dust
,,,negative,,bow apprehensiveness inquisitor worship lord rubble
,,,negative,,arc apprehensiveness inquisitor worship lord dust
,,,negative,,bow dread interrogator worship noble dust
,,,negative,,curtain call dread inquisitor worship lord junk
,,,negative,,bow dread inquisitor worship overlord debris
,,,negative,,bow apprehension inquisitor worship overlord dust
,,,negative,,bowknot apprehensiveness inquisitor worship lord dust
,,,negative,,bow apprehensiveness inquisitor worship master dust
,,,negative,,geographical mile three dangerous mi home
,,,negative,,mile trey serious mile home
,,,negative,,mile tierce dangerous mile habitation
,,,negative,,mi three dangerous mile household
,,,negative,,mi three dangerous roman mile home
,,,negative,,knot iii dangerous mile home
,,,negative,,mile three dangerous admiralty mile nursing home
,,,negative,,mile three dangerous mi household
,,,negative,,mile three grievous mile home base
,,,negative,,mile three dangerous stat mi dwelling
,,,negative,,international nautical mile trine dangerous mile home
,,,negative,,mile trio dangerous mil home
,,,negative,,mile three grave mile abode
,,,negative,,nautical mile three serious mile home
,,,negative,,mi three dangerous mile place
,,,negative,,mile 3 dangerous mile household
,,,negative,,mi three grave mile home
,,,negative,,mile iii unsafe mile home
,,,negative,,naut mi 3 dangerous mile home
,,,negative,,mil three dangerous mi home
,,,negative,,international mile three dangerous swedish mile home
,,,negative,,mile iii dangerous mi home
,,,negative,,nautical mile troika dangerous mile home
,,,negative,,naut mi three dangerous mi home
,,,negative,,swedish mile threesome dangerous mile home
,,,negative,,international mile three dangerous mile house
,,,negative,,nautical mile three dangerous mi home
,,,negative,,swedish mile three dangerous mile dwelling
,,,negative,,mile deuce ace dangerous air mile home
,,,negative,,mile iii dangerous mi home
,,,negative,,else suffer ’ set heart firing
,,,negative,,else suffer ’ set core fire
,,,negative,,else suffer ’ go under heart ardor
,,,negative,,else suffer ’ set substance fire
,,,negative,,else suffer ’ set up heart fire
,,,negative,,else suffer ’ set heart fire
,,,negative,,else suffer ’ set heart fire
,,,negative,,else suffer ’ set heart ardour
,,,negative,,else suffer ’ set spirit fire
,,,negative,,else suffer ’ set nub flaming
,,,negative,,else suffer ’ set meat fire
,,,negative,,else suffer ’ set heart attack
,,,negative,,else suffer ’ define heart fire
,,,negative,,else suffer ’ set core fire
,,,negative,,else suffer ’ set heart fervor
,,,negative,,else suffer ’ lay heart blast
,,,negative,,else suffer ’ set heart blast
,,,negative,,else suffer ’ set pith fire
,,,negative,,else suffer ’ set warmheartedness fire
,,,negative,,else suffer ’ set heart ardor
,,,negative,,else suffer ’ fix heart fire
,,,negative,,else suffer ’ set heart fire
,,,negative,,else suffer ’ adjust heart fire
,,,negative,,else suffer ’ set sum fire
,,,negative,,else suffer ’ define heart fire
,,,negative,,else suffer ’ set heart fire
,,,negative,,else suffer ’ set heart fire
,,,negative,,else suffer ’ set heart firing
,,,negative,,else suffer ’ position heart fire
,,,negative,,else suffer ’ plant heart fire
,,,negative,,god folly hither steer ’ course
,,,negative,,god folly hither steer ’ course
,,,negative,,idol madness here steer ’ course
,,,negative,,immortal madness hither steer ’ course
,,,negative,,immortal madness hither steer ’ path
,,,negative,,immortal madness hither steer ’ course
,,,negative,,god rabies hither steer ’ trend
,,,negative,,divinity madness hither steer ’ course
,,,negative,,god madness here steer ’ grade
,,,negative,,graven image madness hither steer ’ line
,,,negative,,god madness here steer ’ course of study
,,,negative,,supreme being madness hither steer ’ form
,,,negative,,god madness here hint ’ course
,,,negative,,god madness hither wind ’ course of action
,,,negative,,god madness here steer ’ course
,,,negative,,god madness here confidential information ’ course
,,,negative,,god madness here lead ’ course
,,,negative,,god madness here lead ’ course
,,,negative,,god madness here tip ’ course
,,,negative,,idol madness hither steer ’ course of study
,,,negative,,supreme being madness hither steer ’ course
,,,negative,,supreme being rabidness hither steer ’ course
,,,negative,,god madness hither lead ’ course
,,,negative,,immortal madness hither confidential information ’ course
,,,negative,,deity madness hither wind ’ course
,,,negative,,idol madness hither steer ’ course
,,,negative,,supreme being madness hither steer ’ course
,,,negative,,god madness here steer ’ track
,,,negative,,god lunacy hither steer ’ course
,,,negative,,graven image madness hither steer ’ course of action
,,,negative,,glimpse hast lost beam
,,,negative,,glance hast lose beam
,,,negative,,glance hast lost ray
,,,negative,,coup d'oeil hast lost beam
,,,negative,,glance hast lost ray
,,,negative,,coup d'oeil hast lost beam
,,,negative,,glance hast turn a loss beam
,,,negative,,glance hast lost electron beam
,,,negative,,glimpse hast lose beam
,,,negative,,coup d'oeil hast lose beam
,,,negative,,glance hast miss balance beam
,,,negative,,glance hast drop off beam
,,,negative,,glance hast recede light beam
,,,negative,,glimpse hast lost shaft of light
,,,negative,,glimpse hast lost beam
,,,negative,,glance hast lose beam
,,,negative,,glance hast lost light beam
,,,negative,,glance hast lost ray of light
,,,negative,,coup d'oeil hast lost beam
,,,negative,,glimpse hast mislay beam
,,,negative,,glimpse hast lost radio beam
,,,negative,,glance hast drop off beam
,,,negative,,coup d'oeil hast lost light beam
,,,negative,,glimpse hast lost radio beam
,,,negative,,glance hast fall behind shaft
,,,negative,,glimpse hast lost beam
,,,negative,,coup d'oeil hast suffer beam
,,,negative,,glance hast lose beam
,,,negative,,coup d'oeil hast suffer beam
,,,negative,,glimpse hast lost beam
,,,negative,,apparition shore beat leaf wake
,,,negative,,tail shore all in leaf wake
,,,negative,,shadow shore dead folio backwash
,,,negative,,shadow shore dead folio backwash
,,,negative,,trace shoring dead leaf wake
,,,negative,,fantasm shore dead folio wake
,,,negative,,shadow shore deadened leaf aftermath
,,,negative,,phantom shore dead leafage wake
,,,negative,,shadow shore stagnant leafage wake
,,,negative,,shadow shore utter leafage wake
,,,negative,,shadow shoring idle leaf wake
,,,negative,,shadow shoring idle leaf wake
,,,negative,,shadower shore dead leaf wake island
,,,negative,,shadow shoring dead leafage wake
,,,negative,,shadow shoring dead folio wake
,,,negative,,shadow shoring dead leafage wake
,,,negative,,tail shore dead leafage wake
,,,negative,,dark shore drained leaf wake
,,,negative,,phantasma shoring dead leaf wake
,,,negative,,trace shoring dead leaf wake
,,,negative,,tail shore utter leaf wake
,,,negative,,vestige shore dead leaf backwash
,,,negative,,shadow shore drained leaf backwash
,,,negative,,phantasma shoring dead leaf wake
,,,negative,,shadow shoring dead leaf viewing
,,,negative,,shadow shore all in leaf backwash
,,,negative,,shadow shoring dead leaf aftermath
,,,negative,,trace shore deadened leaf wake
,,,negative,,shadow shore bushed leafage wake
,,,negative,,shadow shoring dead foliage wake
,,,negative,,thy sleep make nonsensical
,,,negative,,thy sleep make derisory
,,,negative,,thy sleep reach laughable
,,,negative,,thy sleep work ridiculous
,,,negative,,thy sleep make ludicrous
,,,negative,,thy sleep pretend preposterous
,,,negative,,thy sleep make ridiculous
,,,negative,,thy sleep make up ridiculous
,,,negative,,thy sleep take in ridiculous
,,,negative,,thy sleep wee ridiculous
,,,negative,,thy sleep make ludicrous
,,,negative,,thy sleep make cockeyed
,,,negative,,thy sleep make ridiculous
,,,negative,,thy sleep make preposterous
,,,negative,,thy sleep make ludicrous
,,,negative,,thy sleep make cockeyed
,,,negative,,thy sleep take a shit preposterous
,,,negative,,thy sleep make nonsensical
,,,negative,,thy sleep crap ridiculous
,,,negative,,thy sleep defecate pathetic
,,,negative,,thy sleep get ridiculous
,,,negative,,thy sleep make nonsensical
,,,negative,,thy sleep realise preposterous
,,,negative,,thy sleep make ridiculous
,,,negative,,thy sleep make idiotic
,,,negative,,thy sleep shit ridiculous
,,,negative,,thy sleep make ridiculous
,,,negative,,thy sleep nominate nonsensical
,,,negative,,thy sleep make idiotic
,,,negative,,thy sleep make ridiculous
,,,negative,,mine middle madness half enamor
,,,negative,,mine centre madness one half beguiled
,,,negative,,mine centre folly half beguiled
,,,negative,,mine middle madness one half beguiled
,,,negative,,mine eye madness one half beguiled
,,,negative,,mine eye insaneness half beguiled
,,,negative,,mine middle madness half beguiled
,,,negative,,mine heart craziness half beguiled
,,,negative,,mine heart madness half bewitch
,,,negative,,mine optic madness half beguiled
,,,negative,,mine eye madness one half beguile
,,,negative,,mine oculus madness half enamor
,,,negative,,mine eye rage half beguiled
,,,negative,,mine eye rabies half beguiled
,,,negative,,mine eye lyssa half enchant
,,,negative,,mine oculus craziness half beguiled
,,,negative,,mine eye madness one half beguiled
,,,negative,,mine heart madness half beguiled
,,,negative,,mine eye lunacy half bewitch
,,,negative,,mine eye madness one half beguiled
,,,negative,,mine eye madness one half beguiled
,,,negative,,mine eye foolishness half beguiled
,,,negative,,mine eye madness half fascinate
,,,negative,,mine center madness one half beguiled
,,,negative,,mine eye madness one half beguiled
,,,negative,,mine eye madness one half beguiled
,,,negative,,mine heart rage half beguiled
,,,negative,,mine eye craziness one half beguiled
,,,negative,,mine heart madness half fascinate
,,,negative,,mine eye madness one half captivate
,,,negative,,sha nt roster yo heart
,,,negative,,sha nt drum roll yo center
,,,negative,,sha nt roller yo eye
,,,negative,,sha national trust roll yo eye
,,,negative,,sha nt roll yo eye
,,,negative,,sha national trust bankroll yo eye
,,,negative,,sha nt roster yo eye
,,,negative,,sha nt roll yo eye
,,,negative,,sha nt roll yo eye
,,,negative,,sha national trust roll yo eye
,,,negative,,sha nt curl yo eye
,,,negative,,sha national trust roll yo eye
,,,negative,,sha nt scroll yo center
,,,negative,,sha nt roll yo centre
,,,negative,,sha nt roll yo eye
,,,negative,,sha nt roll yo middle
,,,negative,,sha nt ringlet yo optic
,,,negative,,sha nt axial motion yo optic
,,,negative,,sha nt bankroll yo eye
,,,negative,,sha nt bun yo eye
,,,negative,,sha nt roll yo oculus
,,,negative,,sha nt curlicue yo eye
,,,negative,,sha national trust roll yo eye
,,,negative,,sha nt scroll yo eye
,,,negative,,sha nt roll yo center
,,,negative,,sha nt roll yo middle
,,,negative,,sha nt gyre yo eye
,,,negative,,sha national trust roll yo centre
,,,negative,,sha national trust roll yo center
,,,negative,,sha nt roll yo optic
,,,negative,,flight insurgent angel receave
,,,negative,,escape seditious saint receave
,,,negative,,flight seditious angel falls receave
,,,negative,,flying seditious saint receave
,,,negative,,flight of stairs seditious angel receave
,,,negative,,flight of stairs seditious angel receave
,,,negative,,escape seditious backer receave
,,,negative,,flight seditious backer receave
,,,negative,,flight insurgent holy man receave
,,,negative,,flight seditious saint receave
,,,negative,,flying seditious angel receave
,,,negative,,flight of steps seditious angel receave
,,,negative,,flight of steps seditious angel receave
,,,negative,,flight seditious angel falls receave
,,,negative,,flying seditious angel receave
,,,negative,,escape seditious angel receave
,,,negative,,flight rabble rousing angel receave
,,,negative,,flight seditious holy man receave
,,,negative,,trajectory inflammatory angel receave
,,,negative,,flight insurgent saint receave
,,,negative,,flight rabble rousing holy man receave
,,,negative,,flight subversive angel receave
,,,negative,,flight insurgent backer receave
,,,negative,,flying seditious angel receave
,,,negative,,trajectory instigative angel receave
,,,negative,,flight of steps seditious backer receave
,,,negative,,flight insurgent angel receave
,,,negative,,flight seditious saint receave
,,,negative,,flight seditious holy person receave
,,,negative,,flight rabble rousing angel receave
,,,negative,,afar somber thunder groan
,,,negative,,afar sombre hell dust moaned
,,,negative,,afar melancholic boom moaned
,,,negative,,afar sombre thunder moan
,,,negative,,afar sombre skag moaned
,,,negative,,afar melancholic thunder moaned
,,,negative,,afar melancholy thunder groan
,,,negative,,afar melancholic hell dust moaned
,,,negative,,afar melancholy skag groan
,,,negative,,afar somber thunder groan
,,,negative,,afar melancholy roaring moan
,,,negative,,afar somber thunder moaned
,,,negative,,afar melancholy roar groan
,,,negative,,afar sombre thunder groan
,,,negative,,afar melancholy thunder moan
,,,negative,,afar sombre thunder moaned
,,,negative,,afar melancholy big h groan
